ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0060070,canonical Wnt signaling pathway,11/107,332/18986,0.03313253012048193,5.879011372593177,6.75184684440347,2.7543826807110627e-6,0.00283574982815187,0.0025610858398826663,CAV1/FGFR2/GPC3/PPP2R3A/PSEN1/TPBG/UBAC2/WLS/WNT2B/WNT7B/WNT8B,11
GO:0003002,regionalization,11/107,430/18986,0.02558139534883721,4.539143664420778,5.588534476721621,3.116893508479745e-5,0.02114292763252094,0.019095073915107494,DMRT3/FGFR2/GPC3/MOSMO/PPP2R3A/PSEN1/SP8/WLS/WNT2B/WNT7B/WNT8B,11
GO:0048592,eye morphogenesis,7/107,167/18986,0.041916167664670656,7.437573451228384,6.290567952282993,4.47766600791799e-5,0.022068817341063328,0.019931284147159743,FAT1/FBN1/OLFM3/PPP2R3A/PTPRM/RARB/WNT2B,7
GO:0060572,morphogenesis of an epithelial bud,3/107,14/18986,0.21428571428571427,38.02269692923898,10.432375440702906,6.054827103663097e-5,0.022068817341063328,0.019931284147159743,FGFR2/SULF1/WNT2B,3
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,10/107,397/18986,0.02518891687657431,4.469502577744297,5.2594720378860575,8.263023349089208e-5,0.022068817341063328,0.019931284147159743,CAV1/FBN1/FUT8/GPC3/HIVEP1/HSPA1A/PELO/SULF1/TSC22D1/ZFYVE9,10
GO:0001822,kidney development,9/107,322/18986,0.027950310559006212,4.9594822081616075,5.394754241121666,8.675702148820965e-5,0.022068817341063328,0.019931284147159743,EFNB2/FBN1/FGFR2/GFRA1/GPC3/RARB/SULF1/WNT2B/WNT7B,9
GO:0048880,sensory system development,10/107,422/18986,0.023696682464454975,4.204721619347123,5.012085283074381,1.3636517910450288e-4,0.02418127856152515,0.021839137394761624,FAT1/FBN1/OLFM3/PPP2R3A/PSEN1/PTPRM/RARB/SEMA3A/WNT2B/WNT7B,10
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,10/107,425/18986,0.023529411764705882,4.175041231445849,4.983687995848042,1.44453018976027e-4,0.02418127856152515,0.021839137394761624,CAV1/FBN1/FUT8/GPC3/HIVEP1/HSPA1A/PELO/SULF1/TSC22D1/ZFYVE9,10
GO:0045185,maintenance of protein location,5/107,95/18986,0.05263157894736842,9.338908017707821,6.134105037465167,2.0047041508703902e-4,0.02418127856152515,0.021839137394761624,CAV1/FAF1/FBN1/IGSF11/NR5A1,5
GO:0045732,positive regulation of protein catabolic process,7/107,213/18986,0.03286384976525822,5.83133693124479,5.338238629408063,2.046548346861086e-4,0.02418127856152515,0.021839137394761624,BCAP31/CAV1/FAF1/GPC3/HSPA1A/PPP2R3A/PSEN1,7
GO:0035108,limb morphogenesis,6/107,151/18986,0.039735099337748346,7.050566318004581,5.619651491277046,2.1388845902086127e-4,0.02418127856152515,0.021839137394761624,FGFR2/GPC3/MOSMO/PSEN1/RARB/SP8,6
GO:0050680,negative regulation of epithelial cell proliferation,6/107,175/18986,0.03428571428571429,6.083631508678238,5.086216492697963,4.7139858325497274e-4,0.03994826993770001,0.03607897546164449,CAV1/EFNB2/FGFR2/GPC3/PTPRM/SULF1,6
GO:0001778,plasma membrane repair,3/107,29/18986,0.10344827586206896,18.3557847244602,7.041515585809671,5.715582055794338e-4,0.03994826993770001,0.03607897546164449,AHNAK/ANO5/MYOF,3
GO:0030970,"retrograde protein transport, ER to cytosol",3/107,29/18986,0.10344827586206896,18.3557847244602,7.041515585809671,5.715582055794338e-4,0.03994826993770001,0.03607897546164449,BCAP31/HSP90B1/UBAC2,3
GO:1903513,endoplasmic reticulum to cytosol transport,3/107,29/18986,0.10344827586206896,18.3557847244602,7.041515585809671,5.715582055794338e-4,0.03994826993770001,0.03607897546164449,BCAP31/HSP90B1/UBAC2,3
GO:0031214,biomineral tissue development,6/107,182/18986,0.03296703296703297,5.849645681421382,4.949123359651734,5.798187742063663e-4,0.03994826993770001,0.03607897546164449,ATP2B1/FGFR2/GPC3/KLF10/SLC20A2/WLS,6
GO:0071772,response to BMP,6/107,184/18986,0.03260869565217391,5.786062576188541,4.911260340906587,6.140988971917116e-4,0.03994826993770001,0.03607897546164449,CAV1/FBN1/GPC3/HIVEP1/PELO/SULF1,6
GO:0030510,regulation of BMP signaling pathway,5/107,124/18986,0.04032258064516129,7.154808561953572,5.176535753147313,6.847768752770727e-4,0.03994826993770001,0.03607897546164449,CAV1/FBN1/GPC3/PELO/SULF1,5
GO:1901888,regulation of cell junction assembly,7/107,268/18986,0.026119402985074626,4.634607337146045,4.511312074079238,8.106004289562249e-4,0.04340978612962941,0.03920521742264733,CAV1/DLC1/GPRASP3/IGSF11/IL1RAP/PTPN13/TPBG,7
GO:0030324,lung development,6/107,198/18986,0.030303030303030304,5.376947040498442,4.660916338072777,9.002918017976502e-4,0.046655901211630844,0.04213692151325874,FBN1/FGFR2/GPC3/MOSMO/WNT2B/WNT7B,6
GO:0045879,negative regulation of smoothened signaling pathway,3/107,34/18986,0.08823529411764706,15.656404617921936,6.439424817467806,9.170693112851272e-4,0.046655901211630844,0.04213692151325874,GPC3/KCTD6/MOSMO,3
